#	Id	ClassId	GroupId			Level		LevelChange_1	SelectedRate_1	LevelChange_2	SelectedRate_2	LevelChange_3	SelectedRate_3	LevelChange_4	SelectedRate_4
# °Ó«°¼W¥[±j¤Æ¦¨¥\²v															
#	½s¸¹	Class½s¸¹	±j¤Æ¤ÀÃþ¸s²Õ	¨÷¶bÃþ«¬	¨÷¶b¼h¯Å	¸Ë³Æ­ìµ¥¯Å	±j¤Æ«áµ¥¯Å	¯à¤O­ÈÅÜ¤Æ	¦¨¥\¾÷²v¢H	¯à¤O­ÈÅÜ¤Æ	¦¨¥\¾÷²v¢H	¯à¤O­ÈÅÜ¤Æ	¦¨¥\¾÷²v¢H	¯à¤O­ÈÅÜ¤Æ	¦¨¥\¾÷²v¢H
# ­°§C±j¤Æ­È															
#	11001	5001	1	¶A©GªZ¨÷		0	0	-1	100	0	0	0	0	0	0
	11002	5001	1	¶A©GªZ¨÷		1	0	-1	100	0	0	0	0	0	0
	11003	5001	1	¶A©GªZ¨÷		2	1	-1	100	0	0	0	0	0	0
	11004	5001	1	¶A©GªZ¨÷		3	2	-1	100	0	0	0	0	0	0
	11005	5001	1	¶A©GªZ¨÷		4	3	-1	100	0	0	0	0	0	0
	11006	5001	1	¶A©GªZ¨÷		5	4	-1	100	0	0	0	0	0	0
	11007	5001	1	¶A©GªZ¨÷		6	5	-1	100	0	0	0	0	0	0
	11008	5001	1	¶A©GªZ¨÷		7	6	-1	100	0	0	0	0	0	0
	11009	5001	1	¶A©GªZ¨÷		8	7	-1	100	0	0	0	0	0	0
	11010	5001	1	¶A©GªZ¨÷		9	8	-1	100	0	0	0	0	0	0
	11011	5001	1	¶A©GªZ¨÷		10	9	-1	100	0	0	0	0	0	0
	11012	5001	1	¶A©GªZ¨÷		11	10	-1	100	0	0	0	0	0	0
	11013	5001	1	¶A©GªZ¨÷		12	11	-1	100	0	0	0	0	0	0
	11014	5001	1	¶A©GªZ¨÷		13	12	-1	100	0	0	0	0	0	0
	11015	5001	1	¶A©GªZ¨÷		14	13	-1	100	0	0	0	0	0	0
	11016	5001	1	¶A©GªZ¨÷		15	14	-1	100	0	0	0	0	0	0
	11017	5001	1	¶A©GªZ¨÷		16	15	-1	100	0	0	0	0	0	0
	11018	5001	1	¶A©GªZ¨÷		17	16	-1	100	0	0	0	0	0	0
	11019	5001	1	¶A©GªZ¨÷		18	17	-1	100	0	0	0	0	0	0
	11020	5001	1	¶A©GªZ¨÷		19	18	-1	100	0	0	0	0	0	0
	11021	5001	1	¶A©GªZ¨÷		20	19	-1	100	0	0	0	0	0	0
	11022	5001	1	¶A©GªZ¨÷		21	20	-1	100	0	0	0	0	0	0
	11023	5001	1	¶A©GªZ¨÷		22	21	-1	100	0	0	0	0	0	0
	11024	5001	1	¶A©GªZ¨÷		23	22	-1	100	0	0	0	0	0	0
	11025	5001	1	¶A©GªZ¨÷		24	23	-1	100	0	0	0	0	0	0
	11026	5001	1	¶A©GªZ¨÷		25	24	-1	100	0	0	0	0	0	0
	11027	5001	1	¶A©GªZ¨÷		26	25	-1	100	0	0	0	0	0	0
	11028	5001	1	¶A©GªZ¨÷		27	26	-1	100	0	0	0	0	0	0
	11029	5001	1	¶A©GªZ¨÷		28	27	-1	100	0	0	0	0	0	0
	11030	5001	1	¶A©GªZ¨÷		29	28	-1	100	0	0	0	0	0	0
	11031	5001	1	¶A©GªZ¨÷		30	29	-1	100	0	0	0	0	0	0
	11032	5001	1	¶A©GªZ¨÷		31	30	-1	100	0	0	0	0	0	0
	11033	5001	1	¶A©GªZ¨÷		32	31	-1	100	0	0	0	0	0	0
	11034	5001	1	¶A©GªZ¨÷		33	32	-1	100	0	0	0	0	0	0
	11035	5001	1	¶A©GªZ¨÷		34	33	-1	100	0	0	0	0	0	0
	11036	5001	1	¶A©GªZ¨÷		35	34	-1	100	0	0	0	0	0	0
	11037	5001	1	¶A©GªZ¨÷		36	35	-1	100	0	0	0	0	0	0
	11038	5001	1	¶A©GªZ¨÷		37	36	-1	100	0	0	0	0	0	0
	11039	5001	1	¶A©GªZ¨÷		38	37	-1	100	0	0	0	0	0	0
	11040	5001	1	¶A©GªZ¨÷		39	38	-1	100	0	0	0	0	0	0
	11041	5001	1	¶A©GªZ¨÷		40	39	-1	100	0	0	0	0	0	0
	11042	5001	1	¶A©GªZ¨÷		41	40	-1	100	0	0	0	0	0	0
	11043	5001	1	¶A©GªZ¨÷		42	41	-1	100	0	0	0	0	0	0
	11044	5001	1	¶A©GªZ¨÷		43	42	-1	100	0	0	0	0	0	0
	11045	5001	1	¶A©GªZ¨÷		44	43	-1	100	0	0	0	0	0	0
	11046	5001	1	¶A©GªZ¨÷		45	44	-1	100	0	0	0	0	0	0
	11047	5001	1	¶A©GªZ¨÷		46	45	-1	100	0	0	0	0	0	0
	11048	5001	1	¶A©GªZ¨÷		47	46	-1	100	0	0	0	0	0	0
	11049	5001	1	¶A©GªZ¨÷		48	47	-1	100	0	0	0	0	0	0
	11050	5001	1	¶A©GªZ¨÷		49	48	-1	100	0	0	0	0	0	0
	11051	5001	1	¶A©GªZ¨÷		50	49	-1	100	0	0	0	0	0	0
	11052	5001	1	¶A©GªZ¨÷		51	50	-1	100	0	0	0	0	0	0
	11053	5001	1	¶A©GªZ¨÷		52	51	-1	100	0	0	0	0	0	0
	11054	5001	1	¶A©GªZ¨÷		53	52	-1	100	0	0	0	0	0	0
	11055	5001	1	¶A©GªZ¨÷		54	53	-1	100	0	0	0	0	0	0
	11056	5001	1	¶A©GªZ¨÷		55	54	-1	100	0	0	0	0	0	0
	11057	5001	1	¶A©GªZ¨÷		56	55	-1	100	0	0	0	0	0	0
	11058	5001	1	¶A©GªZ¨÷		57	56	-1	100	0	0	0	0	0	0
	11059	5001	1	¶A©GªZ¨÷		58	57	-1	100	0	0	0	0	0	0
	11060	5001	1	¶A©GªZ¨÷		59	58	-1	100	0	0	0	0	0	0
	11061	5001	1	¶A©GªZ¨÷		60	59	-1	100	0	0	0	0	0	0
	11062	5001	1	¶A©GªZ¨÷		61	60	-1	100	0	0	0	0	0	0
	11063	5001	1	¶A©GªZ¨÷		62	61	-1	100	0	0	0	0	0	0
	11064	5001	1	¶A©GªZ¨÷		63	62	-1	100	0	0	0	0	0	0
	11065	5001	1	¶A©GªZ¨÷		64	63	-1	100	0	0	0	0	0	0
	11066	5001	1	¶A©GªZ¨÷		65	64	-1	100	0	0	0	0	0	0
	11067	5001	1	¶A©GªZ¨÷		66	65	-1	100	0	0	0	0	0	0
	11068	5001	1	¶A©GªZ¨÷		67	66	-1	100	0	0	0	0	0	0
	11069	5001	1	¶A©GªZ¨÷		68	67	-1	100	0	0	0	0	0	0
	11070	5001	1	¶A©GªZ¨÷		69	68	-1	100	0	0	0	0	0	0
	11071	5001	1	¶A©GªZ¨÷		70	69	-1	100	0	0	0	0	0	0
	11072	5001	1	¶A©GªZ¨÷		71	70	-1	100	0	0	0	0	0	0
	11073	5001	1	¶A©GªZ¨÷		72	71	-1	100	0	0	0	0	0	0
	11074	5001	1	¶A©GªZ¨÷		73	72	-1	100	0	0	0	0	0	0
	11075	5001	1	¶A©GªZ¨÷		74	73	-1	100	0	0	0	0	0	0
	11076	5001	1	¶A©GªZ¨÷		75	74	-1	100	0	0	0	0	0	0
	11077	5001	1	¶A©GªZ¨÷		76	75	-1	100	0	0	0	0	0	0
	11078	5001	1	¶A©GªZ¨÷		77	76	-1	100	0	0	0	0	0	0
	11079	5001	1	¶A©GªZ¨÷		78	77	-1	100	0	0	0	0	0	0
	11080	5001	1	¶A©GªZ¨÷		79	78	-1	100	0	0	0	0	0	0
	11081	5001	1	¶A©GªZ¨÷		80	79	-1	100	0	0	0	0	0	0
	11082	5001	1	¶A©GªZ¨÷		81	80	-1	100	0	0	0	0	0	0
	11083	5001	1	¶A©GªZ¨÷		82	81	-1	100	0	0	0	0	0	0
